record_id,student_id,student_name,lecture_id,lecture_name,lecturer_id,lecturer_name,course_id,course_code,course_name,group_id,group_name,academic_week,timestamp,time,time_minute,emotion,confidence,engagement_score,focus_score,attendance_status,is_present,left_room,absence_duration_minutes,source_type,model_name
7763,S003,Student 3,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:24:40Z,08:24,20,Confused,0.83,0.36,0.74,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7764,S004,Student 4,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:24:42Z,08:24,20,Confused,0.78,0.35,0.8,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7765,S005,Student 5,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:23:45Z,08:23,20,Confused,0.8,0.45,0.81,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7766,S006,Student 6,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:22:22Z,08:22,20,Confused,0.82,0.47,0.94,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7767,S007,Student 7,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:24:47Z,08:24,20,Confused,0.84,0.43,0.62,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7768,S008,Student 8,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:23:11Z,08:23,20,Confused,0.71,0.36,0.85,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7769,S009,Student 9,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:24:19Z,08:24,20,Confused,0.71,0.38,0.66,Absent,FALSE,TRUE,5,mock_video,EduPulse_v1.0
7770,S010,Student 10,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:22:31Z,08:22,20,Confused,0.84,0.29,0.91,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7771,S011,Student 11,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:21:37Z,08:21,20,Confused,0.74,0.44,0.94,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7772,S012,Student 12,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:23:18Z,08:23,20,Confused,0.72,0.49,0.86,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7773,S013,Student 13,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:24:30Z,08:24,20,Confused,0.75,0.4,0.65,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7774,S014,Student 14,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:24:04Z,08:24,20,Confused,0.79,0.41,0.65,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7775,S015,Student 15,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:23:28Z,08:23,20,Confused,0.72,0.43,0.94,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7776,S016,Student 16,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:20:39Z,08:20,20,Confused,0.72,0.42,0.92,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7777,S017,Student 17,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:23:01Z,08:23,20,Confused,0.74,0.39,0.73,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7778,S018,Student 18,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:22:25Z,08:22,20,Confused,0.71,0.36,0.7,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7779,S019,Student 19,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:20:01Z,08:20,20,Confused,0.71,0.31,0.69,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7780,S020,Student 20,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:23:15Z,08:23,20,Confused,0.85,0.33,0.61,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7781,S001,Linda,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:26:43Z,08:26,25,Confused,0.8,0.37,0.85,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7782,S002,Rawan,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:25:14Z,08:25,25,Confused,0.81,0.38,0.8,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7783,S003,Student 3,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:26:15Z,08:26,25,Confused,0.74,0.39,0.8,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7784,S004,Student 4,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:28:00Z,08:28,25,Confused,0.85,0.48,0.88,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7785,S005,Student 5,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:28:33Z,08:28,25,Confused,0.75,0.37,0.79,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7786,S006,Student 6,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:29:15Z,08:29,25,Confused,0.85,0.33,0.66,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7787,S007,Student 7,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:28:27Z,08:28,25,Confused,0.75,0.37,0.93,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7788,S008,Student 8,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:25:34Z,08:25,25,Confused,0.8,0.42,0.8,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7789,S009,Student 9,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:25:12Z,08:25,25,Confused,0.74,0.44,0.79,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7790,S010,Student 10,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:25:04Z,08:25,25,Confused,0.75,0.44,0.84,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7791,S011,Student 11,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:26:25Z,08:26,25,Confused,0.81,0.41,0.81,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7792,S012,Student 12,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:25:20Z,08:25,25,Confused,0.83,0.43,0.62,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7793,S013,Student 13,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:27:30Z,08:27,25,Confused,0.84,0.42,0.77,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7794,S014,Student 14,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:27:14Z,08:27,25,Confused,0.85,0.41,0.76,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7795,S015,Student 15,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:27:10Z,08:27,25,Confused,0.84,0.39,0.7,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7796,S016,Student 16,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:27:29Z,08:27,25,Confused,0.76,0.38,0.66,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7797,S017,Student 17,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:26:57Z,08:26,25,Confused,0.74,0.39,0.93,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7798,S018,Student 18,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:29:11Z,08:29,25,Confused,0.74,0.37,0.74,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7799,S019,Student 19,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:27:42Z,08:27,25,Confused,0.7,0.4,0.67,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7800,S020,Student 20,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:28:25Z,08:28,25,Confused,0.84,0.51,0.68,Absent,FALSE,TRUE,15,mock_video,EduPulse_v1.0
7801,S001,Linda,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:34:53Z,08:34,30,Confused,0.8,0.36,0.91,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7802,S002,Rawan,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:33:19Z,08:33,30,Confused,0.74,0.38,0.91,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7803,S003,Student 3,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:32:59Z,08:32,30,Confused,0.77,0.45,0.95,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7804,S004,Student 4,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:31:33Z,08:31,30,Confused,0.78,0.41,0.92,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7805,S005,Student 5,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:34:18Z,08:34,30,Confused,0.83,0.42,0.63,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7806,S006,Student 6,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:30:20Z,08:30,30,Confused,0.81,0.38,0.61,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7807,S007,Student 7,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:30:42Z,08:30,30,Confused,0.75,0.47,0.76,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7808,S008,Student 8,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:30:57Z,08:30,30,Confused,0.81,0.4,0.78,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7809,S009,Student 9,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:32:57Z,08:32,30,Confused,0.7,0.39,0.94,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7810,S010,Student 10,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:30:12Z,08:30,30,Confused,0.85,0.47,0.94,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7811,S011,Student 11,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:32:23Z,08:32,30,Confused,0.74,0.43,0.63,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7812,S012,Student 12,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:34:05Z,08:34,30,Confused,0.72,0.35,0.8,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7813,S013,Student 13,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:32:15Z,08:32,30,Confused,0.83,0.4,0.71,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7814,S014,Student 14,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:31:03Z,08:31,30,Confused,0.78,0.38,0.84,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7815,S015,Student 15,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:32:58Z,08:32,30,Confused,0.79,0.48,0.87,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7816,S016,Student 16,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:30:43Z,08:30,30,Confused,0.73,0.43,0.7,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7817,S017,Student 17,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:34:17Z,08:34,30,Confused,0.73,0.35,0.93,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7818,S018,Student 18,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:34:16Z,08:34,30,Confused,0.73,0.41,0.77,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7819,S019,Student 19,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:31:36Z,08:31,30,Confused,0.84,0.38,0.79,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7820,S020,Student 20,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:34:23Z,08:34,30,Confused,0.82,0.43,0.76,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7821,S001,Linda,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:39:10Z,08:39,35,Confused,0.83,0.36,0.69,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7822,S002,Rawan,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:38:52Z,08:38,35,Confused,0.78,0.42,0.78,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7823,S003,Student 3,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:36:03Z,08:36,35,Confused,0.71,0.38,0.82,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7824,S004,Student 4,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:35:40Z,08:35,35,Confused,0.8,0.25,0.64,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7825,S005,Student 5,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:39:40Z,08:39,35,Confused,0.82,0.48,0.66,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7826,S006,Student 6,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:38:06Z,08:38,35,Confused,0.72,0.4,0.93,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7827,S007,Student 7,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:38:01Z,08:38,35,Confused,0.77,0.44,0.65,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7828,S008,Student 8,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:37:22Z,08:37,35,Confused,0.81,0.39,0.62,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7829,S009,Student 9,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:39:30Z,08:39,35,Confused,0.78,0.45,0.6,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7830,S010,Student 10,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:39:47Z,08:39,35,Confused,0.73,0.39,0.82,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7831,S011,Student 11,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:39:20Z,08:39,35,Confused,0.83,0.38,0.69,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7832,S012,Student 12,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:37:57Z,08:37,35,Confused,0.85,0.4,0.94,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7833,S013,Student 13,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:37:50Z,08:37,35,Confused,0.79,0.49,0.65,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7834,S014,Student 14,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:39:14Z,08:39,35,Confused,0.79,0.3,0.83,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7835,S015,Student 15,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:38:50Z,08:38,35,Confused,0.71,0.48,0.74,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7836,S016,Student 16,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:36:34Z,08:36,35,Confused,0.8,0.39,0.84,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7837,S017,Student 17,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:36:39Z,08:36,35,Confused,0.84,0.44,0.66,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7838,S018,Student 18,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:38:55Z,08:38,35,Confused,0.82,0.44,0.74,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7839,S019,Student 19,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:38:57Z,08:38,35,Confused,0.77,0.36,0.87,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7840,S020,Student 20,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:38:05Z,08:38,35,Confused,0.72,0.4,0.67,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7841,S001,Linda,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:41:35Z,08:41,40,Confused,0.73,0.31,0.66,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7842,S002,Rawan,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:41:25Z,08:41,40,Confused,0.77,0.6,0.68,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7843,S003,Student 3,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:44:59Z,08:44,40,Confused,0.7,0.32,0.6,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7844,S004,Student 4,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:44:39Z,08:44,40,Confused,0.75,0.33,0.82,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7845,S005,Student 5,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:42:02Z,08:42,40,Confused,0.75,0.41,0.85,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7846,S006,Student 6,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:44:41Z,08:44,40,Confused,0.79,0.49,0.83,Absent,FALSE,TRUE,15,mock_video,EduPulse_v1.0
7847,S007,Student 7,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:42:11Z,08:42,40,Confused,0.76,0.37,0.66,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7848,S008,Student 8,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:44:54Z,08:44,40,Confused,0.73,0.34,0.87,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7849,S009,Student 9,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:40:59Z,08:40,40,Confused,0.73,0.41,0.86,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7850,S010,Student 10,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:40:54Z,08:40,40,Confused,0.83,0.5,0.79,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7851,S011,Student 11,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:42:18Z,08:42,40,Confused,0.73,0.39,0.75,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7852,S012,Student 12,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:44:35Z,08:44,40,Confused,0.82,0.47,0.67,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7853,S013,Student 13,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:41:03Z,08:41,40,Confused,0.77,0.43,0.8,Absent,FALSE,TRUE,20,mock_video,EduPulse_v1.0
7854,S014,Student 14,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:44:27Z,08:44,40,Confused,0.8,0.43,0.86,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7855,S015,Student 15,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:43:24Z,08:43,40,Confused,0.73,0.35,0.73,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7856,S016,Student 16,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:43:39Z,08:43,40,Confused,0.85,0.43,0.77,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7857,S017,Student 17,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:43:38Z,08:43,40,Confused,0.79,0.46,0.62,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7858,S018,Student 18,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:44:41Z,08:44,40,Confused,0.82,0.38,0.95,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7859,S019,Student 19,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:41:28Z,08:41,40,Confused,0.77,0.42,0.84,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7860,S020,Student 20,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:43:22Z,08:43,40,Confused,0.8,0.46,0.76,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7861,S001,Linda,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:46:57Z,08:46,45,Neutral,0.95,0.64,0.77,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7862,S002,Rawan,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:49:50Z,08:49,45,Bored,0.96,0.26,0.81,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7863,S003,Student 3,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:49:54Z,08:49,45,Bored,0.97,0.27,0.92,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
7864,S004,Student 4,L033,CS301 Lecture 3 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,3,2026-02-23T08:46:18Z,08:46,45,Happy,0.94,0.99,0.64,Absent,FALSE,TRUE,15,mock_video,EduPulse_v1.0
